reg,libelle_reg,libelle_dep,jour,dom_tom,incid_tous,incid_70+,rea%,rea%_dep,niveau_global
76,Occitanie,Aude,2020-04-19,,,,52.15,56.25,
76,Occitanie,Aude,2020-04-20,,,,49.79,50.0,
76,Occitanie,Aude,2020-04-21,,,,47.21,56.25,
76,Occitanie,Aude,2020-04-22,,,,45.06,56.25,
76,Occitanie,Aude,2020-04-23,,,,42.06,56.25,
76,Occitanie,Aude,2020-04-24,,,,39.7,50.0,
76,Occitanie,Aude,2020-04-25,,,,36.7,43.75,
76,Occitanie,Aude,2020-04-26,,,,35.84,31.25,
76,Occitanie,Aude,2020-04-27,,,,35.19,37.5,
76,Occitanie,Aude,2020-04-28,,,,33.91,43.75,
76,Occitanie,Aude,2020-04-29,,,,31.55,43.75,
76,Occitanie,Aude,2020-04-30,,,,30.47,18.75,
76,Occitanie,Aude,2020-05-01,,,,30.47,18.75,
76,Occitanie,Aude,2020-05-02,,,,29.4,18.75,
76,Occitanie,Aude,2020-05-03,,,,28.97,18.75,
76,Occitanie,Aude,2020-05-04,,,,27.04,18.75,
76,Occitanie,Aude,2020-05-05,,,,25.32,25.0,
76,Occitanie,Aude,2020-05-06,,,,24.03,18.75,
76,Occitanie,Aude,2020-05-07,,,,22.1,18.75,
76,Occitanie,Aude,2020-05-08,,,,22.96,18.75,
76,Occitanie,Aude,2020-05-09,,,,23.18,25.0,
76,Occitanie,Aude,2020-05-10,,,,23.18,25.0,
76,Occitanie,Aude,2020-05-11,,,,22.53,18.75,
76,Occitanie,Aude,2020-05-12,,,,20.17,12.5,
76,Occitanie,Aude,2020-05-13,,,,20.82,18.75,
76,Occitanie,Aude,2020-05-14,,,,18.88,12.5,
76,Occitanie,Aude,2020-05-15,,,,17.81,12.5,
76,Occitanie,Aude,2020-05-16,,,,17.17,18.75,
76,Occitanie,Aude,2020-05-17,,,,17.17,18.75,
76,Occitanie,Aude,2020-05-18,,,,17.38,18.75,
76,Occitanie,Aude,2020-05-19,False,15.83,,16.31,18.75,
76,Occitanie,Aude,2020-05-20,False,14.24,,14.38,18.75,
76,Occitanie,Aude,2020-05-21,False,5.28,,13.95,18.75,
76,Occitanie,Aude,2020-05-22,False,6.07,,13.3,31.25,
76,Occitanie,Aude,2020-05-23,False,6.07,,12.88,31.25,
76,Occitanie,Aude,2020-05-24,False,6.33,,12.88,31.25,
76,Occitanie,Aude,2020-05-25,False,4.48,,12.02,25.0,
76,Occitanie,Aude,2020-05-26,False,3.69,,11.8,25.0,
76,Occitanie,Aude,2020-05-27,False,1.85,,11.8,25.0,
76,Occitanie,Aude,2020-05-28,False,1.85,,10.73,18.75,
76,Occitanie,Aude,2020-05-29,False,1.06,,10.09,18.75,
76,Occitanie,Aude,2020-05-30,False,1.06,,9.66,18.75,
76,Occitanie,Aude,2020-05-31,False,0.79,,9.44,12.5,
76,Occitanie,Aude,2020-06-01,False,0.26,,9.23,12.5,
76,Occitanie,Aude,2020-06-02,False,0.26,,8.15,6.25,
76,Occitanie,Aude,2020-06-03,False,0.26,,7.94,6.25,
76,Occitanie,Aude,2020-06-04,False,0.53,,7.51,6.25,
76,Occitanie,Aude,2020-06-05,False,0.26,,4.51,6.25,
76,Occitanie,Aude,2020-06-06,False,0.53,1.37,4.29,6.25,OK
76,Occitanie,Aude,2020-06-07,False,0.53,1.37,4.29,6.25,OK
76,Occitanie,Aude,2020-06-08,False,0.53,1.37,4.29,6.25,OK
76,Occitanie,Aude,2020-06-09,False,0.53,1.37,4.08,6.25,OK
76,Occitanie,Aude,2020-06-10,False,0.79,2.89,4.29,6.25,OK
76,Occitanie,Aude,2020-06-11,False,0.79,4.41,4.08,6.25,OK
76,Occitanie,Aude,2020-06-12,False,0.79,4.41,4.08,6.25,OK
76,Occitanie,Aude,2020-06-13,False,0.53,3.04,3.86,6.25,OK
76,Occitanie,Aude,2020-06-14,False,0.53,3.04,3.86,6.25,OK
76,Occitanie,Aude,2020-06-15,False,0.79,4.5600000000000005,3.86,6.25,OK
76,Occitanie,Aude,2020-06-16,False,0.79,4.5600000000000005,3.43,6.25,OK
76,Occitanie,Aude,2020-06-17,False,0.79,3.0400000000000005,3.43,6.25,OK
76,Occitanie,Aude,2020-06-18,False,1.06,1.5200000000000005,3.43,6.25,OK
76,Occitanie,Aude,2020-06-19,False,1.58,3.0400000000000005,3.43,6.25,OK
76,Occitanie,Aude,2020-06-20,False,1.58,3.0400000000000005,3.22,6.25,OK
76,Occitanie,Aude,2020-06-21,False,1.58,3.0400000000000005,3.22,6.25,OK
76,Occitanie,Aude,2020-06-22,False,1.32,1.5200000000000005,3.0,6.25,OK
76,Occitanie,Aude,2020-06-23,False,1.32,1.5200000000000005,3.0,6.25,OK
76,Occitanie,Aude,2020-06-24,False,1.06,1.5200000000000005,2.79,0.0,OK
76,Occitanie,Aude,2020-06-25,False,0.53,1.5200000000000005,2.36,0.0,OK
76,Occitanie,Aude,2020-06-26,False,0.0,4.440892098500626e-16,2.36,0.0,OK
76,Occitanie,Aude,2020-06-27,False,0.0,4.440892098500626e-16,2.36,0.0,OK
76,Occitanie,Aude,2020-06-28,False,0.0,4.440892098500626e-16,2.58,0.0,OK
76,Occitanie,Aude,2020-06-29,False,0.26,1.3700000000000006,2.79,0.0,OK
76,Occitanie,Aude,2020-06-30,False,0.26,1.3700000000000006,2.79,0.0,OK
76,Occitanie,Aude,2020-07-01,False,0.53,2.7400000000000007,2.58,0.0,OK
76,Occitanie,Aude,2020-07-02,False,0.53,2.7400000000000007,2.58,0.0,OK
76,Occitanie,Aude,2020-07-03,False,0.53,2.7400000000000007,2.15,0.0,OK
76,Occitanie,Aude,2020-07-04,False,0.53,2.7400000000000007,2.15,0.0,OK
76,Occitanie,Aude,2020-07-05,False,0.53,2.7400000000000007,2.15,0.0,OK
76,Occitanie,Aude,2020-07-06,False,0.53,1.3700000000000006,2.15,0.0,OK
76,Occitanie,Aude,2020-07-07,False,0.53,1.3700000000000006,2.15,0.0,OK
76,Occitanie,Aude,2020-07-08,False,0.26,4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aude,2020-07-09,False,0.26,4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aude,2020-07-10,False,0.26,4.440892098500626e-16,1.72,0.0,OK
76,Occitanie,Aude,2020-07-11,False,0.26,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-12,False,0.26,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-13,False,0.0,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-14,False,0.0,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-15,False,0.0,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-16,False,0.0,4.440892098500626e-16,1.72,0.0,OK
76,Occitanie,Aude,2020-07-17,False,0.26,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-18,False,0.26,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-19,False,0.26,4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aude,2020-07-20,False,0.53,1.5200000000000005,1.29,0.0,OK
76,Occitanie,Aude,2020-07-21,False,0.79,1.5200000000000005,1.29,0.0,OK
76,Occitanie,Aude,2020-07-22,False,1.58,4.5600000000000005,1.29,0.0,OK
76,Occitanie,Aude,2020-07-23,False,1.85,6.08,1.29,6.25,OK
76,Occitanie,Aude,2020-07-24,False,1.85,7.6,1.5,6.25,OK
76,Occitanie,Aude,2020-07-25,False,1.85,7.6,1.72,12.5,OK
76,Occitanie,Aude,2020-07-26,False,2.11,7.6,1.72,12.5,OK
76,Occitanie,Aude,2020-07-27,False,2.37,6.08,1.72,12.5,OK
76,Occitanie,Aude,2020-07-28,False,2.11,6.08,1.93,12.5,OK
76,Occitanie,Aude,2020-07-29,False,1.32,3.04,2.15,12.5,OK
76,Occitanie,Aude,2020-07-30,False,1.32,3.0400000000000005,2.15,12.5,OK
76,Occitanie,Aude,2020-07-31,False,1.06,1.5200000000000005,2.15,12.5,OK
76,Occitanie,Aude,2020-08-01,False,1.06,1.5200000000000005,1.93,6.25,OK
76,Occitanie,Aude,2020-08-02,False,0.79,1.5200000000000005,1.93,6.25,OK
76,Occitanie,Aude,2020-08-03,False,0.53,1.5200000000000005,2.36,6.25,OK
76,Occitanie,Aude,2020-08-04,False,1.85,1.5200000000000005,2.36,6.25,OK
76,Occitanie,Aude,2020-08-05,False,2.9,1.5200000000000005,2.36,6.25,OK
76,Occitanie,Aude,2020-08-06,False,3.17,4.440892098500626e-16,2.58,6.25,OK
76,Occitanie,Aude,2020-08-07,False,3.69,4.440892098500626e-16,2.58,6.25,OK
76,Occitanie,Aude,2020-08-08,False,3.69,4.440892098500626e-16,2.79,6.25,OK
76,Occitanie,Aude,2020-08-09,False,3.69,4.440892098500626e-16,2.79,6.25,OK
76,Occitanie,Aude,2020-08-10,False,5.28,4.440892098500626e-16,3.0,6.25,OK
76,Occitanie,Aude,2020-08-11,False,5.8,4.440892098500626e-16,2.79,6.25,OK
76,Occitanie,Aude,2020-08-12,False,8.18,4.440892098500626e-16,2.79,6.25,OK
76,Occitanie,Aude,2020-08-13,False,9.76,4.440892098500626e-16,2.79,6.25,OK
76,Occitanie,Aude,2020-08-14,False,11.08,4.440892098500626e-16,2.15,6.25,OK
76,Occitanie,Aude,2020-08-15,False,11.34,4.440892098500626e-16,2.36,6.25,OK
76,Occitanie,Aude,2020-08-16,False,11.34,4.440892098500626e-16,2.36,6.25,OK
76,Occitanie,Aude,2020-08-17,False,13.19,2.7500000000000004,1.72,6.25,OK
76,Occitanie,Aude,2020-08-18,False,14.51,2.7500000000000004,1.93,6.25,OK
76,Occitanie,Aude,2020-08-19,False,15.04,2.7500000000000004,2.79,6.25,OK
76,Occitanie,Aude,2020-08-20,False,14.24,2.7500000000000004,2.79,6.25,OK
76,Occitanie,Aude,2020-08-21,False,14.24,2.7500000000000004,3.0,0.0,OK
76,Occitanie,Aude,2020-08-22,False,15.56,4.120000000000001,2.79,0.0,OK
76,Occitanie,Aude,2020-08-23,False,16.09,4.120000000000001,2.79,0.0,OK
76,Occitanie,Aude,2020-08-24,False,18.47,2.740000000000001,3.43,6.25,OK
76,Occitanie,Aude,2020-08-25,False,18.47,4.110000000000001,3.43,6.25,OK
76,Occitanie,Aude,2020-08-26,False,19.78,5.480000000000001,3.86,6.25,OK
76,Occitanie,Aude,2020-08-27,False,24.27,5.480000000000001,4.08,6.25,OK
76,Occitanie,Aude,2020-08-28,False,27.17,8.23,4.72,6.25,OK
76,Occitanie,Aude,2020-08-29,False,26.91,6.86,4.72,6.25,OK
76,Occitanie,Aude,2020-08-30,False,26.91,8.23,4.72,6.25,OK
76,Occitanie,Aude,2020-08-31,False,30.6,6.86,4.72,6.25,OK
76,Occitanie,Aude,2020-09-01,False,35.88,8.239999999999998,5.58,6.25,OK
76,Occitanie,Aude,2020-09-02,False,40.1,6.869999999999998,6.87,6.25,OK
76,Occitanie,Aude,2020-09-03,False,41.68,8.239999999999998,7.94,6.25,OK
76,Occitanie,Aude,2020-09-04,False,45.9,10.989999999999998,6.87,6.25,OK
76,Occitanie,Aude,2020-09-05,False,48.54,10.989999999999998,6.65,12.5,OK
76,Occitanie,Aude,2020-09-06,False,48.54,9.619999999999997,7.08,12.5,OK
76,Occitanie,Aude,2020-09-07,False,48.01,10.989999999999998,7.51,6.25,OK
76,Occitanie,Aude,2020-09-08,False,45.64,13.739999999999998,8.37,6.25,OK
76,Occitanie,Aude,2020-09-09,False,46.16,16.49,8.58,6.25,OK
76,Occitanie,Aude,2020-09-10,False,43.52,20.619999999999997,8.58,6.25,OK
76,Occitanie,Aude,2020-09-11,False,41.68,19.24,9.01,6.25,OK
76,Occitanie,Aude,2020-09-12,False,40.1,21.99,9.23,6.25,OK
76,Occitanie,Aude,2020-09-13,False,39.83,21.99,9.23,6.25,OK
76,Occitanie,Aude,2020-09-14,False,40.36,23.369999999999997,9.66,0.0,OK
76,Occitanie,Aude,2020-09-15,False,43.52,19.24,10.73,0.0,OK
76,Occitanie,Aude,2020-09-16,False,45.11,27.49,12.45,0.0,OK
76,Occitanie,Aude,2020-09-17,False,49.86,32.989999999999995,13.52,0.0,OK
76,Occitanie,Aude,2020-09-18,False,53.02,35.739999999999995,14.38,0.0,Alerte
76,Occitanie,Aude,2020-09-19,False,55.4,41.239999999999995,15.24,0.0,Alerte
76,Occitanie,Aude,2020-09-20,False,55.92,41.239999999999995,15.24,0.0,Alerte
76,Occitanie,Aude,2020-09-21,False,61.2,43.989999999999995,17.6,6.25,Alerte
76,Occitanie,Aude,2020-09-22,False,60.93,43.989999999999995,18.24,6.25,Alerte
76,Occitanie,Aude,2020-09-23,False,58.82,34.35999999999999,19.1,12.5,Alerte
76,Occitanie,Aude,2020-09-24,False,59.09,24.72999999999999,20.39,18.75,Alerte
76,Occitanie,Aude,2020-09-25,False,64.36,23.35999999999999,21.24,18.75,Alerte
76,Occitanie,Aude,2020-09-26,False,64.63,16.47999999999999,21.67,12.5,Alerte
76,Occitanie,Aude,2020-09-27,False,64.63,16.47999999999999,22.75,12.5,Alerte
76,Occitanie,Aude,2020-09-28,False,63.31,15.09999999999999,23.18,12.5,Alerte
76,Occitanie,Aude,2020-09-29,False,64.63,17.84999999999999,25.75,6.25,Alerte
76,Occitanie,Aude,2020-09-30,False,68.58,21.97999999999999,27.68,6.25,Alerte
76,Occitanie,Aude,2020-10-01,False,74.92,24.72999999999999,27.04,6.25,Alerte
76,Occitanie,Aude,2020-10-02,False,72.28,23.34999999999999,27.04,12.5,Alerte
76,Occitanie,Aude,2020-10-03,False,72.81,27.47999999999999,28.11,12.5,Alerte
76,Occitanie,Aude,2020-10-04,False,72.54,27.47999999999999,28.54,12.5,Alerte
76,Occitanie,Aude,2020-10-05,False,76.23,38.47999999999999,28.97,12.5,Alerte
76,Occitanie,Aude,2020-10-06,False,88.37,60.48,28.76,18.75,Alerte
76,Occitanie,Aude,2020-10-07,False,92.33,63.22999999999999,27.47,12.5,Alerte
76,Occitanie,Aude,2020-10-08,False,92.59,72.85999999999999,28.76,12.5,Alerte
76,Occitanie,Aude,2020-10-09,False,97.6,81.10999999999999,31.55,18.75,Alerte
76,Occitanie,Aude,2020-10-10,False,101.29,78.35999999999999,31.76,25.0,Alerte
76,Occitanie,Aude,2020-10-11,False,101.56,79.72999999999999,31.12,25.0,Alerte
76,Occitanie,Aude,2020-10-12,False,115.01,76.97999999999999,32.4,25.0,Alerte
76,Occitanie,Aude,2020-10-13,False,116.07,72.84999999999998,33.91,25.0,Alerte
76,Occitanie,Aude,2020-10-14,False,124.24,85.21999999999998,34.76,31.25,Alerte
76,Occitanie,Aude,2020-10-15,False,125.56,83.83999999999999,33.69,31.25,Alerte
76,Occitanie,Aude,2020-10-16,False,132.95,82.46999999999998,36.48,25.0,Alerte
76,Occitanie,Aude,2020-10-17,False,136.64,92.08999999999999,37.98,25.0,Alerte
76,Occitanie,Aude,2020-10-18,False,137.96,92.08999999999999,39.91,25.0,Alerte
76,Occitanie,Aude,2020-10-19,False,154.84,100.33999999999999,42.49,25.0,Alerte renforcée
76,Occitanie,Aude,2020-10-20,False,177.0,107.21999999999998,42.92,25.0,Alerte renforcée
76,Occitanie,Aude,2020-10-21,False,189.93,118.20999999999998,47.21,25.0,Alerte renforcée
76,Occitanie,Aude,2020-10-22,False,208.92,116.83999999999997,45.06,31.25,Alerte renforcée
76,Occitanie,Aude,2020-10-23,False,240.84,189.68999999999997,46.78,18.75,Alerte renforcée
76,Occitanie,Aude,2020-10-24,False,244.53,191.06999999999996,50.43,12.5,Alerte renforcée
76,Occitanie,Aude,2020-10-25,False,244.53,192.44999999999996,53.0,25.0,Alerte renforcée
76,Occitanie,Aude,2020-10-26,False,276.98,262.54999999999995,52.79,25.0,Alerte maximale
76,Occitanie,Aude,2020-10-27,False,285.15,284.53999999999996,57.08,18.75,Alerte maximale
76,Occitanie,Aude,2020-10-28,False,304.41,291.41999999999996,60.94,18.75,État urgence sanitaire
76,Occitanie,Aude,2020-10-29,False,319.71,312.03,63.3,18.75,État urgence sanitaire
76,Occitanie,Aude,2020-10-30,False,326.57,294.15999999999997,63.95,18.75,État urgence sanitaire
76,Occitanie,Aude,2020-10-31,False,321.29,294.15999999999997,63.3,25.0,État urgence sanitaire
76,Occitanie,Aude,2020-11-01,False,319.97,291.40999999999997,68.88,37.5,État urgence sanitaire
76,Occitanie,Aude,2020-11-02,False,322.88,262.99,69.53,31.25,État urgence sanitaire
76,Occitanie,Aude,2020-11-03,False,333.69,248.60000000000002,71.46,31.25,État urgence sanitaire
76,Occitanie,Aude,2020-11-04,False,331.05,260.25,77.9,50.0,État urgence sanitaire
76,Occitanie,Aude,2020-11-05,False,323.4,268.15,80.9,56.25,État urgence sanitaire
76,Occitanie,Aude,2020-11-06,False,317.07,246.23999999999995,80.04,56.25,État urgence sanitaire
76,Occitanie,Aude,2020-11-07,False,323.14,243.12999999999994,80.04,50.0,État urgence sanitaire
76,Occitanie,Aude,2020-11-08,False,326.57,253.76999999999992,81.76,43.75,État urgence sanitaire
76,Occitanie,Aude,2020-11-09,False,301.51,238.57999999999993,81.33,43.75,État urgence sanitaire
76,Occitanie,Aude,2020-11-10,False,278.3,240.09999999999994,83.26,50.0,État urgence sanitaire
76,Occitanie,Aude,2020-11-11,False,228.18,203.63999999999993,80.04,56.25,Alerte renforcée
76,Occitanie,Aude,2020-11-12,False,218.68,199.07999999999993,83.48,56.25,Alerte renforcée
76,Occitanie,Aude,2020-11-13,,,,84.55,56.25,
76,Occitanie,Aude,2020-11-14,,,,83.48,50.0,
76,Occitanie,Aude,2020-11-15,,,,84.55,62.5,
76,Occitanie,Aveyron,2020-03-18,,,,8.15,18.18,
76,Occitanie,Aveyron,2020-03-19,,,,11.8,18.18,
76,Occitanie,Aveyron,2020-03-20,,,,14.16,18.18,
76,Occitanie,Aveyron,2020-03-21,,,,15.02,18.18,
76,Occitanie,Aveyron,2020-03-22,,,,16.74,18.18,
76,Occitanie,Aveyron,2020-03-23,,,,21.67,18.18,
76,Occitanie,Aveyron,2020-03-24,,,,26.82,27.27,
76,Occitanie,Aveyron,2020-03-25,,,,31.55,36.36,
76,Occitanie,Aveyron,2020-03-26,,,,37.98,45.45,
76,Occitanie,Aveyron,2020-03-27,,,,40.13,54.55,
76,Occitanie,Aveyron,2020-03-28,,,,45.49,54.55,
76,Occitanie,Aveyron,2020-03-29,,,,48.71,54.55,
76,Occitanie,Aveyron,2020-03-30,,,,57.08,72.73,
76,Occitanie,Aveyron,2020-03-31,,,,59.01,90.91,
76,Occitanie,Aveyron,2020-04-01,,,,65.24,90.91,
76,Occitanie,Aveyron,2020-04-02,,,,68.88,100.0,
76,Occitanie,Aveyron,2020-04-03,,,,69.1,100.0,
76,Occitanie,Aveyron,2020-04-04,,,,69.96,100.0,
76,Occitanie,Aveyron,2020-04-05,,,,68.67,81.82,
76,Occitanie,Aveyron,2020-04-06,,,,71.24,81.82,
76,Occitanie,Aveyron,2020-04-07,,,,71.89,81.82,
76,Occitanie,Aveyron,2020-04-08,,,,70.39,72.73,
76,Occitanie,Aveyron,2020-04-09,,,,70.17,81.82,
76,Occitanie,Aveyron,2020-04-10,,,,67.38,72.73,
76,Occitanie,Aveyron,2020-04-11,,,,63.3,54.55,
76,Occitanie,Aveyron,2020-04-12,,,,63.09,54.55,
76,Occitanie,Aveyron,2020-04-13,,,,62.02,45.45,
76,Occitanie,Aveyron,2020-04-14,,,,59.44,45.45,
76,Occitanie,Aveyron,2020-04-15,,,,56.44,36.36,
76,Occitanie,Aveyron,2020-04-16,,,,54.29,36.36,
76,Occitanie,Aveyron,2020-04-17,,,,51.72,36.36,
76,Occitanie,Aveyron,2020-04-18,,,,51.07,36.36,
76,Occitanie,Aveyron,2020-04-19,,,,52.15,36.36,
76,Occitanie,Aveyron,2020-04-20,,,,49.79,36.36,
76,Occitanie,Aveyron,2020-04-21,,,,47.21,27.27,
76,Occitanie,Aveyron,2020-04-22,,,,45.06,27.27,
76,Occitanie,Aveyron,2020-04-23,,,,42.06,18.18,
76,Occitanie,Aveyron,2020-04-24,,,,39.7,18.18,
76,Occitanie,Aveyron,2020-04-25,,,,36.7,18.18,
76,Occitanie,Aveyron,2020-04-26,,,,35.84,18.18,
76,Occitanie,Aveyron,2020-04-27,,,,35.19,18.18,
76,Occitanie,Aveyron,2020-04-28,,,,33.91,18.18,
76,Occitanie,Aveyron,2020-04-29,,,,31.55,18.18,
76,Occitanie,Aveyron,2020-04-30,,,,30.47,18.18,
76,Occitanie,Aveyron,2020-05-01,,,,30.47,18.18,
76,Occitanie,Aveyron,2020-05-02,,,,29.4,18.18,
76,Occitanie,Aveyron,2020-05-03,,,,28.97,18.18,
76,Occitanie,Aveyron,2020-05-04,,,,27.04,18.18,
76,Occitanie,Aveyron,2020-05-05,,,,25.32,18.18,
76,Occitanie,Aveyron,2020-05-06,,,,24.03,9.09,
76,Occitanie,Aveyron,2020-05-07,,,,22.1,9.09,
76,Occitanie,Aveyron,2020-05-08,,,,22.96,9.09,
76,Occitanie,Aveyron,2020-05-09,,,,23.18,9.09,
76,Occitanie,Aveyron,2020-05-10,,,,23.18,9.09,
76,Occitanie,Aveyron,2020-05-11,,,,22.53,9.09,
76,Occitanie,Aveyron,2020-05-12,,,,20.17,9.09,
76,Occitanie,Aveyron,2020-05-13,,,,20.82,9.09,
76,Occitanie,Aveyron,2020-05-14,,,,18.88,9.09,
76,Occitanie,Aveyron,2020-05-15,,,,17.81,9.09,
76,Occitanie,Aveyron,2020-05-16,,,,17.17,0.0,
76,Occitanie,Aveyron,2020-05-17,,,,17.17,0.0,
76,Occitanie,Aveyron,2020-05-18,,,,17.38,0.0,
76,Occitanie,Aveyron,2020-05-19,False,11.4,,16.31,0.0,
76,Occitanie,Aveyron,2020-05-20,False,10.71,,14.38,0.0,
76,Occitanie,Aveyron,2020-05-21,False,5.87,,13.95,0.0,
76,Occitanie,Aveyron,2020-05-22,False,2.07,,13.3,0.0,
76,Occitanie,Aveyron,2020-05-23,False,1.73,,12.88,0.0,
76,Occitanie,Aveyron,2020-05-24,False,1.73,,12.88,0.0,
76,Occitanie,Aveyron,2020-05-25,False,1.38,,12.02,0.0,
76,Occitanie,Aveyron,2020-05-26,False,1.38,,11.8,0.0,
76,Occitanie,Aveyron,2020-05-27,False,1.38,,11.8,0.0,
76,Occitanie,Aveyron,2020-05-28,False,1.73,,10.73,0.0,
76,Occitanie,Aveyron,2020-05-29,False,1.73,,10.09,0.0,
76,Occitanie,Aveyron,2020-05-30,False,1.73,,9.66,0.0,
76,Occitanie,Aveyron,2020-05-31,False,1.73,,9.44,0.0,
76,Occitanie,Aveyron,2020-06-01,False,1.04,,9.23,0.0,
76,Occitanie,Aveyron,2020-06-02,False,0.35,,8.15,0.0,
76,Occitanie,Aveyron,2020-06-03,False,0.35,,7.94,0.0,
76,Occitanie,Aveyron,2020-06-04,False,0.0,,7.51,0.0,
76,Occitanie,Aveyron,2020-06-05,False,0.0,,4.51,0.0,
76,Occitanie,Aveyron,2020-06-06,False,0.0,,4.29,0.0,
76,Occitanie,Aveyron,2020-06-07,False,0.0,,4.29,0.0,
76,Occitanie,Aveyron,2020-06-08,False,0.0,,4.29,0.0,
76,Occitanie,Aveyron,2020-06-09,False,0.0,,4.08,0.0,
76,Occitanie,Aveyron,2020-06-10,False,0.0,,4.29,0.0,
76,Occitanie,Aveyron,2020-06-11,False,0.0,,4.08,0.0,
76,Occitanie,Aveyron,2020-06-12,False,0.0,,4.08,0.0,
76,Occitanie,Aveyron,2020-06-13,False,0.0,,3.86,0.0,
76,Occitanie,Aveyron,2020-06-14,False,0.0,,3.86,0.0,
76,Occitanie,Aveyron,2020-06-15,False,0.0,0.0,3.86,0.0,OK
76,Occitanie,Aveyron,2020-06-16,False,0.35,0.0,3.43,0.0,OK
76,Occitanie,Aveyron,2020-06-17,False,0.35,0.0,3.43,0.0,OK
76,Occitanie,Aveyron,2020-06-18,False,0.35,0.0,3.43,0.0,OK
76,Occitanie,Aveyron,2020-06-19,False,0.69,0.0,3.43,0.0,OK
76,Occitanie,Aveyron,2020-06-20,False,0.69,0.0,3.22,0.0,OK
76,Occitanie,Aveyron,2020-06-21,False,0.69,0.0,3.22,0.0,OK
76,Occitanie,Aveyron,2020-06-22,False,1.38,0.0,3.0,0.0,OK
76,Occitanie,Aveyron,2020-06-23,False,1.04,0.0,3.0,0.0,OK
76,Occitanie,Aveyron,2020-06-24,False,1.38,1.74,2.79,0.0,OK
76,Occitanie,Aveyron,2020-06-25,False,1.38,1.74,2.36,0.0,OK
76,Occitanie,Aveyron,2020-06-26,False,1.73,1.74,2.36,0.0,OK
76,Occitanie,Aveyron,2020-06-27,False,2.07,3.48,2.36,0.0,OK
76,Occitanie,Aveyron,2020-06-28,False,2.42,5.22,2.58,0.0,OK
76,Occitanie,Aveyron,2020-06-29,False,1.73,5.22,2.79,0.0,OK
76,Occitanie,Aveyron,2020-06-30,False,1.73,5.22,2.79,0.0,OK
76,Occitanie,Aveyron,2020-07-01,False,1.38,3.4799999999999995,2.58,0.0,OK
76,Occitanie,Aveyron,2020-07-02,False,1.38,3.4799999999999995,2.58,0.0,OK
76,Occitanie,Aveyron,2020-07-03,False,0.69,3.4799999999999995,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-04,False,0.35,1.7399999999999995,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-05,False,0.0,-4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-06,False,0.35,-4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-07,False,0.69,-4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-08,False,0.69,-4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-09,False,0.69,-4.440892098500626e-16,2.15,0.0,OK
76,Occitanie,Aveyron,2020-07-10,False,0.69,-4.440892098500626e-16,1.72,0.0,OK
76,Occitanie,Aveyron,2020-07-11,False,0.69,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-12,False,0.69,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-13,False,0.35,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-14,False,0.0,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-15,False,0.0,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-16,False,0.0,-4.440892098500626e-16,1.72,0.0,OK
76,Occitanie,Aveyron,2020-07-17,False,0.0,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-18,False,0.0,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-19,False,0.0,-4.440892098500626e-16,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-20,False,0.0,-4.440892098500626e-16,1.29,0.0,OK
76,Occitanie,Aveyron,2020-07-21,False,0.0,-4.440892098500626e-16,1.29,0.0,OK
76,Occitanie,Aveyron,2020-07-22,False,0.35,-4.440892098500626e-16,1.29,0.0,OK
76,Occitanie,Aveyron,2020-07-23,False,0.35,-4.440892098500626e-16,1.29,0.0,OK
76,Occitanie,Aveyron,2020-07-24,False,1.04,3.7499999999999996,1.5,0.0,OK
76,Occitanie,Aveyron,2020-07-25,False,1.38,3.7499999999999996,1.72,0.0,OK
76,Occitanie,Aveyron,2020-07-26,False,1.73,8.58,1.72,0.0,OK
76,Occitanie,Aveyron,2020-07-27,False,2.76,8.58,1.72,0.0,OK
